load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
27.37;115.98;60.31;9.83;14.61;38.39;12.09;4.65;7.57;17.67;18.47
25.87;111.44;56.67;9.21;13.50;36.60;11.36;4.42;7.19;16.41;17.80
24.82;105.28;53.97;8.79;13.13;33.97;10.48;4.22;6.75;15.90;16.74
24.46;104.00;53.15;8.68;13.14;34.35;10.48;4.34;6.87;15.55;16.51
23.29;101.73;52.69;8.47;12.70;33.28;10.23;4.12;6.59;15.52;15.99
23.72;103.87;53.71;8.66;12.45;33.68;10.32;4.15;6.64;15.30;16.24
23.36;101.91;53.54;8.57;12.44;32.99;10.21;3.99;6.69;14.91;16.20
23.63;100.19;51.89;8.46;12.39;33.01;10.08;4.05;6.49;15.17;16.10
23.01;99.02;51.63;8.36;12.25;31.82;9.96;3.89;6.30;14.65;16.03
22.93;98.87;51.85;8.30;12.33;32.50;10.03;4.03;6.45;14.75;16.02
22.72;99.83;51.41;8.26;12.28;32.70;9.87;4.02;6.43;14.80;15.95
22.51;98.51;49.81;8.02;11.92;31.09;9.81;3.90;6.13;14.60;15.71
22.18;96.71;50.32;8.11;12.05;32.09;9.79;3.94;6.19;14.52;15.31
22.59;99.77;50.05;8.17;11.92;32.01;9.99;3.97;6.24;14.30;15.55
22.30;96.61;48.58;7.95;11.59;31.69;9.61;3.75;5.96;14.13;15.13
21.61;94.79;48.16;8.01;11.74;30.39;9.43;3.84;6.14;13.82;14.92
22.26;95.58;48.84;7.97;11.63;30.79;9.52;3.77;6.09;13.95;15.51
22.35;97.06;49.47;8.00;11.78;31.13;9.67;3.78;6.11;14.23;15.34
21.59;95.35;48.17;7.81;11.39;29.94;9.44;3.69;5.97;13.67;14.75
22.12;95.01;47.83;7.74;11.22;30.29;9.37;3.70;5.99;13.95;14.93
21.69;93.18;48.28;7.74;11.33;30.08;9.37;3.81;5.89;13.84;14.93
21.56;94.81;47.89;7.69;11.49;30.55;9.43;3.79;5.96;14.09;15.06
21.88;93.17;47.78;7.84;11.65;30.58;9.58;3.81;5.99;14.04;14.80
21.76;92.01;47.30;7.76;11.42;30.06;9.48;3.66;5.82;13.68;14.87
21.55;93.26;47.92;7.72;11.26;29.91;9.00;3.64;5.79;13.29;14.47
22.40;96.14;47.96;7.83;11.42;30.13;9.35;3.81;5.98;13.70;15.01
21.89;93.72;48.42;7.55;11.32;29.77;9.38;3.67;5.93;13.48;14.67
21.46;93.63;47.30;7.69;11.32;29.89;9.29;3.74;5.77;13.67;14.95
21.80;91.73;47.15;7.63;11.17;29.75;9.24;3.65;5.91;13.32;15.04
21.64;92.78;46.65;7.49;11.19;29.24;9.18;3.59;5.70;13.40;14.67
21.42;90.35;45.54;7.66;10.87;28.77;9.00;3.62;5.69;12.83;14.59
20.89;89.91;45.57;7.48;10.75;28.57;8.91;3.58;5.63;13.01;14.44
21.15;89.74;44.11;7.39;11.03;28.03;8.90;3.54;5.56;13.05;13.86
20.66;89.44;44.87;7.18;10.53;27.75;8.66;3.44;5.41;12.50;13.97
20.21;89.20;44.85;7.10;10.64;27.20;8.77;3.45;5.52;12.42;13.90
20.98;90.88;44.74;7.26;10.64;27.84;8.55;3.48;5.47;12.83;14.42
20.60;90.24;45.02;7.16;10.50;27.46;8.63;3.43;5.49;12.75;14.22
22.95;99.46;50.22;7.97;11.75;30.28;9.59;3.77;6.03;13.90;15.73
22.89;102.15;50.15;8.18;11.77;30.63;9.81;3.92;6.11;14.17;15.92
22.84;100.95;50.96;8.08;11.96;30.92;9.80;3.88;6.03;14.11;16.05
23.73;103.83;50.87;8.35;12.09;31.64;9.78;3.96;6.15;14.39;16.37
24.05;104.15;52.29;8.38;12.58;32.55;10.04;3.97;6.29;14.45;16.77
25.11;106.93;54.21;8.90;13.12;34.01;10.61;4.11;6.62;15.18;17.35
25.01;112.07;54.71;8.83;13.31;34.30;10.67;4.24;6.54;15.37;17.32
24.94;108.62;53.75;9.07;13.15;34.02;10.54;4.20;6.69;14.97;17.35
23.83;103.58;52.84;8.82;12.58;33.42;10.26;4.08;6.62;14.89;17.10
24.99;106.94;55.30;8.99;13.44;33.65;10.55;4.22;6.66;14.99;17.32
24.66;107.51;53.09;8.89;13.11;34.21;10.66;4.22;6.77;15.44;17.10
24.57;108.24;55.18;8.94;13.40;34.85;10.95;4.36;6.81;15.75;17.54
23.15;102.40;51.31;8.45;12.83;32.85;10.43;4.07;6.47;14.81;16.48
23.14;100.81;49.89;8.37;12.70;33.57;10.23;4.03;6.51;14.67;15.91
23.67;103.63;52.82;8.63;13.05;33.98;10.63;4.21;6.73;15.26;16.62
23.35;100.53;51.04;8.58;12.40;32.85;10.54;4.03;6.82;15.19;16.43
23.23;100.85;50.42;8.35;12.43;32.70;10.19;4.07;6.62;14.87;16.30
22.35;96.39;50.17;8.29;12.34;32.57;10.22;4.05;6.68;14.97;15.98
22.33;99.50;49.54;8.05;12.44;32.52;10.40;4.08;6.63;14.88;16.11
22.56;98.93;49.97;8.30;12.54;32.67;10.22;4.05;6.68;15.17;15.88
21.30;95.53;47.47;7.88;11.87;31.03;9.83;3.89;6.42;14.59;15.27
21.72;94.62;46.64;7.82;11.88;30.22;9.75;3.86;6.37;14.19;15.35
21.34;94.14;46.48;7.89;11.69;30.70;9.84;4.00;6.43;14.52;15.20
20.81;93.08;46.40;7.64;11.46;30.74;9.55;3.72;6.30;14.32;14.70
20.50;88.22;44.90;7.42;11.13;29.31;9.18;3.62;6.03;13.73;14.29
19.97;87.70;43.99;7.36;11.04;28.62;9.02;3.68;5.98;13.44;14.26
19.94;86.84;43.15;7.19;10.92;28.22;9.01;3.55;5.83;13.11;14.02
19.21;86.65;43.41;7.16;10.97;27.92;8.88;3.63;5.89;13.05;13.96
18.00;78.99;39.29;6.73;10.01;25.83;8.33;3.28;5.47;12.03;12.79
18.28;79.55;40.37;6.60;9.99;25.98;8.29;3.30;5.42;12.19;13.12
18.22;81.27;39.44;6.76;9.92;26.26;8.21;3.25;5.47;12.15;13.09
17.82;79.95;39.21;6.53;9.93;25.63;8.23;3.23;5.43;12.22;12.90
18.38;80.28;40.53;6.65;10.07;26.79;8.32;3.41;5.52;12.17;13.22
18.64;81.91;41.26;6.63;10.16;26.60;8.57;3.45;5.57;12.46;13.43
18.67;81.39;40.08;6.90;10.35;26.36;8.40;3.36;5.40;12.47;13.27
18.41;80.20;40.32;6.63;10.04;26.27;8.29;3.23;5.41;12.13;12.92
19.05;85.16;41.30;6.96;10.62;26.92;8.70;3.48;5.68;12.73;13.92
18.87;84.58;41.42;6.99;10.49;27.24;8.74;3.50;5.71;12.52;13.90
18.94;83.22;41.24;6.74;10.20;26.95;8.38;3.46;5.64;12.38;13.47
18.74;82.13;40.56;7.00;10.28;26.65;8.37;3.37;5.46;12.46;13.37
18.07;80.62;39.39;6.58;10.09;25.88;8.16;3.25;5.26;11.84;12.98
17.64;78.02;37.94;6.37;9.63;25.21;8.00;3.18;5.25;11.53;12.56
17.70;79.33;39.02;6.47;9.67;25.12;8.03;3.11;5.18;11.57;12.69
17.96;76.91;37.64;6.27;9.45;24.92;7.82;3.18;5.16;11.43;12.55
17.56;75.91;37.75;6.28;9.42;24.60;7.72;3.14;4.92;11.28;12.13
17.19;77.53;36.41;6.07;9.35;23.93;7.67;3.03;4.97;11.29;12.05
17.51;78.13;38.09;6.15;9.56;24.51;7.60;3.07;5.12;11.19;12.30
17.27;77.48;36.76;6.27;9.62;24.57;7.73;3.09;5.07;11.25;12.37
16.82;76.66;36.96;6.15;9.22;24.16;7.60;2.99;5.04;11.27;12.29
16.94;75.43;36.75;6.07;9.27;24.10;7.50;3.03;4.89;11.04;12.14
17.45;77.55;37.34;6.28;9.51;24.86;7.85;3.14;5.15;11.51;12.56
17.45;77.58;37.96;6.37;9.51;24.78;7.77;3.05;5.15;11.26;12.57
16.66;75.16;36.30;6.24;9.48;24.51;7.69;3.07;4.95;11.19;12.13
17.25;77.47;37.70;6.21;9.32;24.67;7.59;3.11;5.18;11.22;12.34
17.10;76.63;37.03;6.27;9.36;23.80;7.65;3.01;5.15;11.34;12.54
17.28;76.40;37.13;6.25;9.41;24.64;7.78;3.08;5.05;11.46;12.58
17.81;79.25;38.49;6.37;9.60;25.22;8.03;3.14;5.24;11.52;13.00
17.43;77.79;38.12;6.35;9.53;25.07;7.73;3.09;5.15;11.42;12.79
16.96;77.05;37.69;6.21;9.48;25.18;7.81;3.11;5.12;11.42;12.51
17.15;78.83;37.57;6.39;9.41;24.79;7.73;3.11;5.21;11.68;12.35
17.83;79.79;38.04;6.42;9.80;24.94;7.95;3.13;5.16;11.58;12.51
17.73;78.49;37.57;6.39;9.66;25.46;7.90;3.19;5.21;11.68;12.69
17.49;76.81;37.21;6.27;9.40;24.42;7.75;3.13;5.20;11.38;12.46
17.53;79.61;38.81;6.34;9.76;24.79;7.68;3.17;5.26;11.52;12.60
17.12;78.32;37.69;6.38;9.65;25.18;7.97;3.19;5.29;11.84;13.01
16.96;77.05;36.94;6.12;9.54;24.38;7.66;3.02;4.97;11.25;12.39
16.46;74.81;35.30;5.88;9.30;23.93;7.47;2.94;4.93;11.13;12.08
15.78;71.30;33.84;5.74;8.69;22.58;7.02;2.79;4.76;10.35;11.40
15.05;67.84;32.26;5.47;8.28;21.39;6.77;2.66;4.54;10.08;10.80
14.39;64.65;31.33;5.16;7.92;20.31;6.40;2.55;4.34;9.50;10.40
13.74;62.68;30.08;5.11;7.44;20.05;6.31;2.52;4.18;9.23;9.89
13.53;60.35;28.85;4.89;7.47;19.26;6.05;2.38;4.06;8.95;9.79
15.54;61.46;32.35;4.94;8.48;19.92;6.15;2.47;3.89;8.97;10.45
15.78;63.53;32.76;4.93;8.78;20.27;6.28;2.43;3.93;9.21;10.85
16.10;63.88;32.63;5.00;8.85;20.38;6.45;2.47;3.99;9.28;10.95
16.34;64.69;33.12;5.10;8.87;21.15;6.58;2.51;3.99;9.46;11.16
16.43;65.85;33.82;5.08;9.03;21.20;6.72;2.54;4.03;9.56;11.12
16.46;65.40;33.52;5.14;9.01;21.38;6.55;2.53;3.95;9.46;11.32
16.52;66.16;34.32;5.11;8.86;21.25;6.61;2.55;4.13;9.39;11.34
16.09;66.19;33.70;5.29;8.99;21.08;6.50;2.49;4.00;9.29;11.26
16.57;67.36;33.84;5.27;9.14;21.68;6.74;2.56;4.18;9.60;11.54
16.48;66.22;34.12;5.11;9.05;21.58;6.50;2.55;4.02;9.67;11.68
16.80;67.20;32.98;5.21;9.02;21.70;6.69;2.57;4.04;9.49;11.43
16.89;67.01;34.17;5.21;9.08;21.55;6.71;2.53;4.03;9.55;11.84
16.17;64.62;32.81;5.06;8.74;20.77;6.59;2.45;3.99;9.35;11.04
16.17;64.54;32.81;4.98;8.66;20.77;6.44;2.45;3.91;8.89;11.19
16.34;65.36;34.34;5.21;9.00;21.55;6.55;2.53;4.03;9.39;11.45
16.60;68.82;33.77;5.21;9.22;21.74;6.74;2.57;4.09;9.55;11.71
17.33;68.83;34.42;5.26;9.31;22.11;6.72;2.59;4.13;9.56;11.90
17.23;71.74;35.21;5.38;9.53;22.95;6.96;2.65;4.14;9.86;12.09
17.59;71.80;35.94;5.52;9.86;23.71;7.05;2.72;4.33;10.28;12.58
17.49;73.54;36.09;5.40;9.86;23.74;7.11;2.74;4.37;10.03;12.51
19.35;80.12;39.73;6.08;10.94;25.52;7.76;2.99;4.77;11.13;13.65
19.64;81.45;41.40;6.38;11.03;26.60;8.03;3.19;5.03;11.61;14.41
20.54;83.06;41.58;6.52;11.16;26.77;8.20;3.16;5.04;11.85;14.52
20.80;86.14;43.83;6.59;11.57;27.90;8.42;3.25;5.17;11.87;14.91
23.12;93.36;47.46;7.37;13.07;30.82;9.27;3.57;5.58;13.29;16.53
23.81;96.83;48.42;7.48;13.34;31.97;9.55;3.68;5.87;13.57;17.25
24.71;98.14;50.86;7.76;13.49;32.48;9.91;3.82;5.97;13.97;17.91
25.08;103.63;52.61;7.87;14.14;33.19;10.33;3.93;6.15;14.38;18.07
25.22;106.29;53.33;7.91;14.43;34.01;10.29;4.02;6.27;14.81;18.57
26.07;106.83;54.18;8.18;14.57;34.76;10.61;3.96;6.39;14.95;19.04
26.99;110.82;54.24;8.21;14.86;35.46;10.82;4.17;6.65;15.51;19.30
27.07;111.04;55.32;8.32;15.05;35.65;10.96;4.09;6.60;15.05;19.28
26.46;110.87;55.44;8.47;15.22;35.46;10.98;4.10;6.48;15.61;19.45
27.98;112.73;57.05;8.56;15.21;36.54;11.00;4.35;6.66;15.21;19.69
28.38;117.62;59.02;8.94;16.03;37.88;11.63;4.40;7.09;16.17;20.57
28.26;119.98;59.84;8.84;16.37;38.40;11.88;4.35;6.96;16.37;20.58
27.25;114.21;58.30;8.85;15.59;37.79;11.24;4.35;6.74;15.73;19.95
28.03;117.97;57.91;8.87;15.73;38.32;11.58;4.29;6.86;15.87;20.30
28.36;118.85;59.35;9.06;16.08;38.59;11.70;4.39;7.02;15.93;20.91
28.66;118.47;60.41;8.97;16.17;38.80;11.61;4.41;7.06;16.17;20.87
28.29;119.48;58.78;8.99;16.35;38.16;11.64;4.42;7.07;16.21;21.07
28.35;119.36;59.83;9.06;16.18;39.34;11.58;4.45;7.13;16.63;21.23
27.62;118.99;58.47;8.96;15.43;39.22;11.61;4.41;6.90;16.01;20.57
28.69;120.09;59.60;9.21;16.05;38.35;11.59;4.46;6.84;16.35;20.81
28.87;121.33;59.54;8.98;16.31;38.30;11.82;4.34;6.88;16.46;20.80
28.86;120.84;60.12;8.82;16.15;38.73;11.66;4.49;6.88;16.15;20.94
28.29;116.86;58.80;9.08;16.23;38.41;11.76;4.47;7.00;16.23;20.99
28.13;115.64;57.60;8.74;15.70;38.20;11.55;4.44;6.81;15.70;20.14
27.80;117.44;59.46;8.77;15.91;37.46;11.60;4.31;6.99;15.91;20.22
27.91;117.27;58.34;9.05;15.44;38.30;11.58;4.30;6.83;15.44;20.19
27.49;115.07;57.32;8.63;15.50;37.58;11.41;4.24;6.73;15.65;20.47
26.87;114.34;56.66;8.47;15.33;37.53;11.10;4.23;6.57;15.62;20.01
26.67;109.99;56.07;8.32;15.34;36.28;10.90;4.16;6.60;15.06;19.65
25.98;111.32;55.38;8.52;14.91;36.21;10.79;4.12;6.39;14.77;19.88
26.82;112.89;56.37;8.36;14.85;36.33;10.96;4.18;6.49;15.28;20.04
27.20;112.68;55.55;8.45;15.03;36.80;10.88;4.15;6.30;15.18;19.90
26.53;111.75;56.53;8.41;15.07;37.25;11.02;4.20;6.52;15.07;20.00
26.84;110.99;55.86;8.71;15.52;36.71;11.03;4.21;6.53;14.94;19.88
26.90;111.79;56.69;8.34;14.82;36.69;10.93;4.17;6.47;14.68;19.85
26.78;109.82;55.84;8.26;14.67;35.47;10.68;4.13;6.27;14.81;19.66
25.98;108.42;53.50;8.19;14.82;36.14;10.59;4.09;6.35;14.96;19.20
25.97;108.35;54.31;7.96;14.52;34.91;10.61;4.05;6.28;14.66;19.13
25.87;109.08;54.82;8.25;14.68;35.38;10.77;4.06;6.29;14.54;19.30
25.16;105.96;53.60;7.79;14.22;35.28;10.53;3.83;6.02;14.22;18.73
24.68;104.94;52.87;7.82;14.16;33.72;10.25;3.91;6.07;13.89;18.48
24.71;102.98;50.62;7.84;14.08;34.02;10.23;3.85;5.98;13.82;18.07
24.56;101.53;50.96;7.71;13.72;33.19;9.93;3.79;5.88;13.46;18.29
23.97;100.04;51.06;7.52;13.87;33.69;9.98;3.76;5.83;13.48;18.01
26.19;107.52;54.18;8.04;14.69;34.92;10.53;4.02;6.24;14.69;19.26
26.39;105.14;55.03;8.28;14.74;36.50;10.53;4.21;6.32;14.88;19.23
25.09;107.77;53.88;7.95;14.40;35.24;10.42;4.11;6.17;14.40;18.65
24.98;104.34;51.30;7.92;14.10;34.65;10.47;4.03;6.04;13.97;18.67
25.26;105.86;53.27;7.96;14.28;35.70;10.43;4.12;6.32;14.55;19.08
25.44;105.88;53.35;8.07;14.36;35.02;10.53;3.97;6.16;14.64;18.47
25.47;110.20;53.86;8.03;14.68;36.00;10.66;4.15;6.23;14.40;18.69
25.54;107.39;53.83;8.10;14.28;35.57;10.57;4.12;6.32;14.56;18.81
24.92;102.73;50.90;7.65;13.85;34.29;10.15;3.82;6.07;14.11;18.46
24.19;102.79;51.66;7.76;13.67;34.57;9.99;3.94;5.92;13.93;18.14
24.25;101.25;50.69;7.61;13.67;33.66;10.06;3.87;5.80;13.54;17.93
24.46;101.21;51.78;7.55;14.05;34.08;10.15;3.90;6.11;13.79;17.82
24.04;98.69;49.35;7.50;13.48;32.94;9.92;3.82;5.98;13.61;17.93
23.65;99.46;50.37;7.54;13.55;33.88;9.84;3.71;5.88;13.68;17.77
23.70;98.82;49.79;7.44;13.36;32.40;9.71;3.78;5.92;13.36;17.27
23.31;99.49;50.24;7.36;13.22;32.79;9.72;3.74;5.86;13.09;17.45
23.09;95.75;47.63;7.17;13.00;32.08;9.60;3.65;5.59;13.00;16.77
22.41;93.93;46.73;7.03;12.64;31.35;9.18;3.70;5.48;12.52;16.57
21.32;89.01;46.15;6.80;12.02;29.03;8.84;3.40;5.22;11.79;15.87
20.85;87.96;44.59;6.58;11.82;28.76;8.81;3.34;5.13;11.59;15.50
19.48;79.69;41.25;6.25;11.15;27.61;8.23;3.13;4.79;11.04;14.38
18.80;79.63;40.32;6.13;10.66;26.64;7.94;3.02;4.63;10.46;14.08
18.06;74.63;38.22;5.73;10.23;25.23;7.45;2.87;4.49;10.13;13.28
17.47;73.12;37.25;5.55;9.89;24.68;7.30;2.77;4.34;9.89;12.85
16.78;70.51;35.52;5.33;9.41;24.06;6.84;2.66;4.17;9.59;12.25
16.35;68.67;35.02;5.08;9.21;23.06;6.71;2.58;4.04;9.04;11.87
16.06;66.27;34.24;5.10;9.18;22.60;6.63;2.55;3.99;9.26;11.90
15.95;67.51;34.09;5.04;8.90;22.50;6.55;2.52;3.95;8.90;11.92
15.64;64.80;33.43;4.97;8.86;22.01;6.54;2.48;3.89;8.94;11.67
16.10;66.48;33.79;5.03;8.89;22.30;6.54;2.52;3.94;9.14;11.74
16.05;66.18;33.42;4.99;8.81;22.37;6.57;2.58;3.99;8.90;11.72
15.86;65.80;33.68;5.01;8.87;22.10;6.57;2.55;3.86;8.95;11.67
15.13;62.95;32.70;4.73;8.59;21.35;6.22;2.36;3.78;8.59;11.11
15.04;62.58;30.94;4.78;8.38;20.99;6.19;2.43;3.76;8.62;11.04
15.26;62.46;31.70;4.75;8.26;21.03;6.23;2.41;3.74;8.64;10.90
15.05;62.01;32.45;4.86;8.39;21.01;6.19;2.43;3.84;8.70;11.21
15.49;64.95;33.41;4.84;8.71;22.19;6.46;2.50;3.95;8.96;11.54
15.65;64.80;33.74;5.22;8.88;22.17;6.44;2.61;3.99;9.21;11.49
15.44;64.34;33.05;5.07;8.85;21.87;6.43;2.49;3.94;9.17;11.50
14.97;64.22;32.23;4.91;8.71;21.46;6.33;2.53;3.96;8.95;11.24
16.30;65.92;34.48;5.10;9.05;22.30;6.58;2.63;4.12;9.14;11.77
16.39;67.14;35.03;5.24;9.23;23.30;6.74;2.66;4.16;9.32;11.81
16.35;66.24;34.03;5.12;9.00;22.80;6.77;2.64;4.21;9.33;11.73
16.23;67.33;34.86;5.22;9.03;23.11;6.63;2.57;4.22;9.36;11.76
16.73;68.45;35.15;5.30;9.33;23.63;6.90;2.69;4.20;9.67;12.19
16.54;69.33;35.50;5.35;9.10;23.31;6.93;2.67;4.18;9.52;12.28
16.54;68.58;35.16;5.32;9.23;23.27;6.82;2.74;4.24;9.73;12.22
16.76;69.37;34.85;5.45;9.25;22.71;6.77;2.73;4.21;9.58;11.97
17.48;71.29;36.75;5.46;9.55;23.79;6.99;2.81;4.26;10.06;12.28
17.04;72.56;37.36;5.68;9.64;24.19;7.06;2.84;4.48;9.90;12.82
17.29;71.57;37.16;5.59;9.72;24.09;7.23;2.75;4.39;10.06;12.56
16.98;72.85;37.25;5.72;9.79;24.08;7.19;2.86;4.33;10.05;12.65
17.72;74.68;38.89;5.85;9.92;24.63;7.53;3.01;4.61;10.37;13.11
18.35;76.29;38.87;5.94;10.26;25.28;7.38;2.97;4.77;10.71;13.23
18.65;76.26;39.59;6.03;10.15;25.42;7.68;3.11;4.75;10.79;13.81
19.04;79.07;40.33;6.25;10.74;25.86;7.84;3.17;4.85;10.92;13.63
20.13;84.04;42.80;6.55;11.14;27.07;8.21;3.32;5.18;11.43;14.36
20.41;82.41;42.57;6.54;11.13;26.75;8.10;3.32;5.08;11.72;14.45
20.03;81.36;41.50;6.45;10.98;26.57;8.09;3.27;5.10;11.27;14.25
20.05;82.76;43.25;6.68;11.11;27.82;8.16;3.34;5.21;11.50;14.45
21.51;87.27;44.96;7.03;11.72;28.65;8.46;3.47;5.40;12.23;15.50
21.73;89.65;45.66;7.00;11.91;29.05;8.57;3.55;5.54;12.43;15.36
22.24;88.44;46.39;7.20;12.07;29.44;8.90;3.60;5.51;12.71;15.57
22.88;93.69;47.93;7.41;12.42;29.31;9.15;3.70;5.88;12.96;16.01
22.95;93.99;48.42;7.58;12.52;30.64;9.11;3.73;5.82;13.07;16.25
23.13;92.98;49.13;7.49;12.78;30.52;9.25;3.75;5.95;13.22;16.19
23.72;95.45;49.93;7.79;12.88;31.29;9.49;3.84;5.99;13.56;16.72
24.15;95.79;49.76;7.79;12.98;31.25;9.25;3.95;5.98;13.65;16.59
21.96;88.79;46.20;7.12;11.86;28.46;8.46;3.61;5.57;12.27;15.06
21.55;87.93;45.14;7.05;11.74;28.19;8.48;3.57;5.41;12.36;14.81
21.00;88.59;44.76;7.07;11.57;28.16;8.71;3.58;5.53;12.29;15.06
21.38;86.15;45.11;7.03;11.71;27.90;8.45;3.46;5.40;12.12;15.17
20.38;82.58;42.78;6.73;11.06;26.24;7.98;3.36;5.19;11.82;14.04
19.60;80.67;41.08;6.47;10.60;25.98;8.07;3.28;5.07;11.26;13.88
18.89;79.08;40.46;6.36;10.60;25.07;7.83;3.23;4.98;11.24;13.83
19.66;80.47;40.14;6.37;10.61;25.47;7.57;3.14;4.98;10.98;13.47
19.40;76.14;39.33;6.32;10.37;24.81;7.49;3.16;4.78;10.83;13.35
18.76;75.38;38.56;6.11;10.03;24.34;7.15;3.05;4.80;10.56;12.83
18.82;76.34;39.05;6.18;10.25;23.68;7.42;3.09;4.77;10.87;13.08
18.92;76.64;39.33;6.16;10.21;24.11;7.39;3.08;4.75;10.47;12.85
18.17;74.92;38.24;6.03;9.99;22.99;7.23;3.10;4.74;10.68;12.40
18.68;75.85;39.39;6.37;10.36;23.90;7.35;3.10;4.87;11.06;12.66
19.05;76.73;39.25;6.29;10.19;24.45;7.44;3.01;4.87;10.72;13.02
18.38;74.99;38.75;6.04;10.10;23.65;7.34;3.11;4.66;10.70;12.51
19.36;77.99;39.90;6.42;10.40;24.70;7.60;3.17;4.98;11.04;13.39
19.46;77.66;39.63;6.49;10.40;24.61;7.38;3.11;4.89;10.93;12.97
18.96;76.92;39.80;6.41;10.24;24.22;7.48;3.12;4.81;11.04;12.73
18.95;76.79;38.97;6.35;10.23;24.07;7.32;3.17;4.85;10.76;12.70
18.90;74.89;38.50;6.24;10.11;23.82;7.30;3.08;4.75;10.81;12.92
18.93;76.27;39.37;6.28;10.18;24.33;7.26;3.10;4.87;10.97;12.74
19.16;76.63;39.48;6.42;10.16;24.42;7.49;3.21;4.81;10.96;12.83
19.17;77.15;39.63;6.39;10.41;24.47;7.58;3.20;4.93;11.32;13.33
20.82;82.70;43.20;6.81;10.90;25.98;8.08;3.41;5.25;11.68;14.11
21.05;84.51;43.59;6.95;11.32;26.32;8.04;3.48;5.26;12.02;14.10
20.89;83.66;42.18;6.70;10.84;25.92;7.88;3.45;5.22;11.73;13.99
20.10;81.89;41.79;6.73;10.89;25.45;7.82;3.37;5.15;11.68;13.66
20.91;84.36;42.94;6.87;11.21;25.56;8.08;3.44;5.25;11.82;14.04
20.70;83.32;42.31;6.77;11.01;25.75;7.88;3.43;5.15;11.82;14.04
20.98;84.95;42.79;6.99;11.21;26.02;8.13;3.50;5.35;11.93;14.19
21.09;86.79;44.70;7.14;11.44;26.55;8.50;3.46;5.35;12.28;14.27
20.40;82.23;42.24;6.84;10.81;25.61;8.06;3.37;5.20;11.63;13.98
20.97;83.58;42.88;6.92;11.05;25.62;8.06;3.41;5.27;11.57;13.74
21.45;86.11;43.53;6.94;11.25;26.18;8.10;3.47;5.36;12.20;14.09
21.51;85.61;43.87;6.99;11.34;26.38;8.26;3.50;5.40;11.87;14.30
21.44;88.91;44.08;7.26;11.37;27.18;8.56;3.57;5.41;12.13;14.62
22.04;89.38;45.08;7.16;11.46;27.00;8.60;3.64;5.51;12.23;14.66
21.61;87.88;44.21;7.20;11.46;26.53;8.19;3.60;5.46;12.23;14.30
21.76;86.38;44.84;7.14;11.65;26.82;8.35;3.63;5.49;12.20;14.51
21.92;88.23;45.62;7.34;11.46;26.93;8.46;3.56;5.56;12.13;14.58
21.50;86.98;43.76;7.09;11.46;26.08;8.29;3.49;5.35;11.79;13.97
21.02;86.88;42.68;7.01;11.10;25.87;7.98;3.45;5.28;11.64;14.12
20.98;84.80;42.72;6.99;11.08;25.83;7.96;3.44;5.17;11.73;13.99
20.33;83.00;41.50;6.71;10.79;24.63;7.76;3.35;5.03;11.42;13.20
20.10;83.51;39.98;6.66;10.41;24.37;7.60;3.23;5.00;11.14;13.33
19.78;80.35;40.59;6.59;10.51;24.42;7.52;3.19;4.84;11.02;13.08
19.75;80.55;40.12;6.62;10.34;24.40;7.55;3.21;4.86;11.06;13.03
18.25;74.91;37.74;6.05;9.89;22.09;7.01;3.07;4.61;10.18;12.00
17.91;73.89;36.94;6.06;9.52;21.55;6.81;2.89;4.57;10.17;11.94
17.13;70.71;34.63;5.71;8.97;21.21;6.53;2.81;4.44;9.52;11.42
16.50;67.04;33.96;5.62;8.78;20.27;6.23;2.81;4.21;9.39;10.97
14.42;59.61;30.38;4.83;7.52;17.72;5.52;2.38;3.68;7.98;9.44
13.33;54.72;27.01;4.42;6.94;16.13;5.05;2.17;3.23;7.23;8.77
12.55;52.00;25.97;4.16;6.71;15.50;4.76;2.08;3.15;7.04;8.39
12.06;49.45;24.06;4.00;6.28;14.73;4.57;1.97;3.05;6.60;7.87
10.69;44.84;21.49;3.51;5.54;12.72;4.01;1.75;2.66;5.82;6.90
10.36;42.86;21.46;3.47;5.55;12.61;3.98;1.74;2.63;5.94;6.95
10.84;43.41;22.07;3.52;5.56;12.88;4.03;1.76;2.67;5.90;7.09
10.81;43.59;22.14;3.62;5.58;13.23;4.14;1.78;2.70;5.87;7.13
9.84;40.86;20.69;3.35;5.05;12.02;3.78;1.65;2.55;5.48;6.60
9.81;41.14;20.25;3.30;5.22;12.20;3.73;1.65;2.50;5.44;6.55
9.80;40.25;20.39;3.28;5.24;12.13;3.81;1.64;2.49;5.35;6.51
9.76;41.14;20.36;3.27;5.12;11.97;3.64;1.58;2.43;5.43;6.54
9.65;39.91;19.93;3.27;5.09;11.83;3.63;1.61;2.39;5.24;6.38
9.43;39.80;19.27;3.19;4.87;11.46;3.60;1.52;2.38;5.22;6.34
9.56;39.78;19.89;3.27;4.99;11.79;3.58;1.56;2.39;5.25;6.44
9.54;40.38;19.85;3.21;5.08;11.82;3.68;1.61;2.38;5.24;6.38
9.66;40.61;20.07;3.27;5.07;11.88;3.64;1.64;2.43;5.33;6.50
9.78;40.83;19.97;3.29;5.07;11.82;3.61;1.62;2.46;5.28;6.48
9.62;40.61;19.76;3.24;5.12;11.87;3.66;1.57;2.40;5.33;6.53
