load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
12.93;54.82;28.25;4.52;6.73;17.89;5.49;2.21;3.63;8.15;8.59
12.03;51.75;26.92;4.29;6.31;16.83;5.30;2.10;3.37;7.74;8.08
11.56;49.55;25.06;4.10;6.10;16.06;4.98;2.01;3.13;7.23;7.79
11.49;49.17;25.47;4.10;5.95;15.91;4.98;2.01;3.21;7.47;7.87
11.29;47.43;24.70;3.92;5.80;15.52;4.78;1.96;3.14;7.21;7.76
11.38;47.98;24.90;4.11;5.93;15.49;4.90;1.90;3.16;7.19;7.59
11.04;47.35;24.66;3.91;5.87;15.58;4.85;1.88;3.05;7.04;7.51
10.73;46.56;24.17;3.86;5.79;15.52;4.71;1.93;3.01;7.10;7.57
10.84;47.09;23.81;3.97;5.72;15.03;4.58;1.91;2.98;6.94;7.25
10.68;46.32;23.89;3.92;5.76;15.13;4.69;1.84;3.00;6.91;7.53
10.71;45.75;23.87;3.90;5.74;15.15;4.67;1.91;2.98;6.96;7.42
10.48;45.32;23.25;3.79;5.42;14.64;4.46;1.78;2.90;6.69;7.06
10.58;44.73;23.34;3.75;5.55;14.79;4.58;1.88;2.93;6.60;7.13
10.67;46.23;23.53;3.78;5.60;15.06;4.54;1.82;2.88;6.89;7.26
10.30;43.80;23.33;3.68;5.37;14.57;4.42;1.77;2.80;6.55;6.92
10.31;44.47;22.53;3.73;5.49;14.19;4.46;1.76;2.85;6.58;6.95
10.34;44.52;22.67;3.77;5.61;14.25;4.43;1.77;2.81;6.72;7.09
10.45;44.17;23.20;3.71;5.48;14.60;4.45;1.78;2.82;6.74;7.26
10.20;43.68;22.56;3.69;5.42;13.89;4.34;1.74;2.82;6.51;6.94
10.02;43.22;22.52;3.63;5.23;14.24;4.43;1.74;2.76;6.46;6.97
10.03;43.74;22.38;3.63;5.38;14.10;4.36;1.74;2.76;6.39;6.97
10.18;43.20;22.68;3.61;5.42;14.52;4.41;1.73;2.74;6.43;6.93
10.09;44.34;21.99;3.63;5.30;14.00;4.35;1.74;2.76;6.46;6.89
10.20;43.74;22.41;3.59;5.32;13.79;4.31;1.72;2.73;6.39;6.97
10.08;43.31;21.72;3.50;5.29;13.86;4.43;1.72;2.72;6.29;6.79
10.08;43.43;22.40;3.63;5.37;14.07;4.35;1.74;2.76;6.45;7.03
9.85;43.35;22.07;3.67;5.32;14.02;4.39;1.73;2.66;6.40;7.05
10.18;42.85;22.14;3.56;5.27;13.74;4.34;1.71;2.70;6.41;7.05
10.24;43.11;21.91;3.65;5.30;14.03;4.44;1.72;2.72;6.37;6.80
9.99;43.77;21.46;3.59;5.28;13.72;4.22;1.76;2.67;6.26;6.97
9.87;41.88;21.46;3.52;5.11;13.32;4.28;1.66;2.62;6.21;6.69
9.76;42.12;21.03;3.48;5.12;13.38;4.23;1.64;2.59;6.01;6.76
9.85;42.02;20.84;3.44;4.99;13.15;4.18;1.62;2.63;6.14;6.68
9.45;40.61;20.73;3.35;4.99;12.79;4.00;1.64;2.49;5.77;6.56
9.72;40.94;20.63;3.35;4.93;12.68;4.07;1.64;2.50;5.91;6.64
9.81;42.42;21.01;3.45;5.04;12.99;4.11;1.66;2.59;5.90;6.76
9.68;41.59;20.92;3.40;4.90;12.95;3.99;1.63;2.55;5.89;6.54
10.70;46.41;22.70;3.74;5.53;13.94;4.45;1.80;2.80;6.54;7.26
10.68;47.02;23.40;3.78;5.60;14.46;4.58;1.82;2.83;6.69;7.49
10.85;46.90;23.63;3.73;5.53;14.29;4.45;1.80;2.80;6.68;7.47
10.99;47.91;23.81;3.88;5.64;15.16;4.61;1.83;2.86;6.67;7.62
11.33;48.54;23.76;3.97;5.74;14.86;4.63;1.84;2.94;6.69;7.72
11.79;50.52;25.18;4.26;6.09;15.44;4.95;1.90;3.04;6.92;8.06
11.78;50.62;25.39;4.21;6.12;15.83;4.97;1.91;3.14;7.11;7.95
11.64;50.04;25.25;4.23;6.20;15.87;4.91;1.97;3.10;7.18;8.09
11.25;50.01;24.78;4.04;6.03;15.52;4.85;1.91;3.09;6.91;7.94
11.40;49.60;25.32;4.07;6.14;15.84;4.89;1.92;3.11;7.11;8.00
11.33;50.35;25.40;4.29;6.22;16.07;4.96;2.00;3.18;7.18;8.07
11.54;51.83;25.39;4.17;6.26;16.53;5.14;2.01;3.20;7.30;8.19
10.91;47.90;23.50;4.03;5.91;15.43;4.87;1.88;3.06;6.81;7.65
10.88;47.17;23.76;3.93;5.85;15.22;4.82;1.86;3.03;6.82;7.64
11.15;48.61;24.48;4.00;5.89;16.06;4.91;1.89;3.16;6.94;7.65
10.68;48.15;23.97;3.86;5.92;15.50;4.89;1.93;3.03;7.03;7.65
10.73;46.79;22.89;3.87;5.91;15.42;4.82;1.90;3.06;6.93;7.54
10.59;46.59;22.79;3.84;5.73;15.10;4.79;1.89;3.03;6.95;7.35
10.60;46.08;23.51;3.94;5.78;15.16;4.83;1.90;3.13;7.07;7.34
10.39;45.99;23.00;3.84;5.80;15.04;4.79;1.96;3.10;6.88;7.49
10.12;43.32;21.86;3.70;5.51;14.59;4.54;1.82;2.98;6.87;7.07
9.91;44.16;21.63;3.67;5.54;14.23;4.51;1.80;2.96;6.63;7.08
9.87;44.44;22.22;3.64;5.52;14.42;4.61;1.82;3.05;6.82;7.02
9.67;44.30;21.57;3.56;5.41;14.13;4.33;1.78;2.93;6.75;6.87
9.36;41.51;21.13;3.53;5.27;13.51;4.34;1.73;2.85;6.44;6.69
9.33;41.72;20.68;3.50;5.15;13.56;4.23;1.72;2.82;6.38;6.56
9.16;40.42;20.15;3.40;5.16;13.29;4.19;1.70;2.79;6.19;6.49
9.14;40.93;19.68;3.39;5.09;13.14;4.12;1.70;2.72;6.18;6.60
8.41;37.35;18.28;3.08;4.60;11.95;3.81;1.57;2.52;5.78;6.00
8.33;37.92;18.42;3.12;4.65;12.07;3.85;1.59;2.55;5.78;6.06
8.55;37.75;18.31;3.14;4.73;12.38;3.82;1.60;2.51;5.65;6.05
8.43;37.51;18.33;3.06;4.64;12.28;3.85;1.53;2.49;5.60;6.05
8.58;39.10;18.91;3.15;4.79;12.20;3.85;1.58;2.57;5.72;6.24
8.60;38.58;19.09;3.18;4.77;12.37;3.95;1.53;2.59;5.89;6.24
8.73;38.45;18.87;3.18;4.84;12.50;3.95;1.59;2.60;5.78;6.31
8.55;37.41;18.56;3.08;4.71;12.10;3.78;1.51;2.56;5.59;5.99
8.91;39.19;19.29;3.24;4.88;12.94;4.03;1.59;2.69;5.92;6.35
8.84;39.33;19.45;3.19;4.97;12.82;4.05;1.60;2.64;5.89;6.38
8.68;38.42;19.42;3.22;4.80;12.56;3.95;1.58;2.61;5.71;6.25
8.73;38.68;18.67;3.21;4.79;12.61;3.94;1.58;2.61;5.76;6.25
8.42;37.26;18.01;3.04;4.62;11.76;3.74;1.52;2.51;5.44;6.02
8.32;36.65;17.78;2.98;4.53;11.87;3.73;1.49;2.47;5.39;5.85
8.06;36.14;18.01;2.99;4.55;11.91;3.68;1.50;2.47;5.41;5.75
8.31;35.69;17.47;2.92;4.47;11.69;3.61;1.43;2.41;5.39;5.84
8.03;35.62;17.36;2.94;4.41;11.54;3.62;1.47;2.32;5.20;5.77
7.92;36.01;16.97;2.87;4.33;11.35;3.60;1.40;2.30;5.17;5.73
7.97;36.49;17.42;2.90;4.38;11.39;3.59;1.42;2.39;5.24;5.86
8.02;36.13;17.58;2.92;4.41;11.34;3.72;1.43;2.41;5.33;5.78
7.97;35.74;17.30;2.96;4.44;11.38;3.53;1.42;2.33;5.24;5.75
7.87;34.95;16.86;2.92;4.33;11.24;3.54;1.40;2.30;5.17;5.56
8.03;36.41;17.85;3.02;4.54;11.51;3.66;1.45;2.38;5.23;5.82
8.09;35.55;17.51;2.91;4.36;11.52;3.61;1.45;2.39;5.41;5.82
7.86;35.53;17.71;2.90;4.33;11.22;3.59;1.42;2.39;5.18;5.69
8.11;36.24;17.48;2.93;4.43;11.27;3.62;1.44;2.36;5.29;5.75
8.08;35.79;17.52;2.92;4.41;11.28;3.61;1.43;2.35;5.27;5.84
7.98;35.87;17.17;2.91;4.45;11.29;3.54;1.43;2.40;5.25;5.70
8.20;36.83;17.81;2.97;4.54;11.58;3.72;1.45;2.44;5.41;5.88
8.24;36.63;17.97;2.98;4.52;11.79;3.61;1.49;2.40;5.38;5.95
8.17;35.76;17.24;2.97;4.48;11.30;3.58;1.45;2.41;5.32;5.71
8.01;36.59;17.71;2.97;4.43;11.49;3.64;1.46;2.47;5.32;5.83
8.17;36.80;17.47;2.99;4.40;11.78;3.66;1.47;2.48;5.35;5.92
8.07;37.37;17.76;2.97;4.54;11.65;3.75;1.51;2.47;5.43;5.88
8.03;36.63;17.76;2.91;4.45;11.49;3.63;1.43;2.42;5.39;5.72
8.07;36.55;17.64;2.95;4.51;11.85;3.67;1.45;2.50;5.51;5.90
8.11;36.54;17.85;2.97;4.59;11.64;3.69;1.51;2.46;5.48;5.93
7.88;35.39;17.12;2.83;4.35;11.36;3.59;1.41;2.39;5.27;5.71
7.79;34.24;16.75;2.86;4.29;10.97;3.50;1.38;2.33;5.04;5.51
7.30;33.08;15.61;2.72;4.08;10.57;3.27;1.26;2.17;4.83;5.24
6.91;31.30;15.17;2.54;3.79;10.08;3.17;1.25;2.06;4.66;5.09
6.79;29.47;14.69;2.43;3.72;9.55;3.03;1.19;1.97;4.45;4.82
6.29;29.04;14.03;2.35;3.59;9.30;2.88;1.15;1.95;4.21;4.69
6.35;28.12;13.74;2.28;3.48;8.85;2.83;1.12;1.89;4.16;4.51
7.39;28.91;15.02;2.26;3.96;9.32;2.92;1.13;1.84;4.14;4.99
7.38;29.55;14.85;2.33;4.00;9.42;2.90;1.14;1.81;4.24;5.04
7.49;29.63;15.42;2.37;4.01;9.72;2.95;1.16;1.84;4.25;5.12
7.49;30.12;15.53;2.37;4.19;10.01;3.06;1.18;1.87;4.39;5.22
7.67;30.76;15.83;2.39;4.18;10.05;3.09;1.19;1.89;4.48;5.28
7.60;29.94;15.44;2.38;4.22;9.68;3.13;1.19;1.89;4.37;5.31
7.61;30.74;15.57;2.40;4.16;9.86;3.10;1.20;1.85;4.36;5.26
7.71;30.53;15.67;2.42;4.18;9.82;3.12;1.16;1.86;4.38;5.24
7.69;31.28;15.74;2.43;4.23;10.32;3.15;1.19;1.91;4.44;5.42
7.74;30.94;15.99;2.42;4.23;10.06;3.15;1.19;1.91;4.38;5.31
7.73;30.85;15.66;2.44;4.20;10.21;3.16;1.19;1.87;4.46;5.39
7.73;31.62;16.05;2.47;4.31;10.10;3.10;1.16;1.89;4.42;5.47
7.41;30.20;15.48;2.35;4.14;9.61;3.07;1.12;1.84;4.29;5.21
7.51;30.61;15.23;2.35;4.09;9.71;3.01;1.18;1.84;4.24;5.31
7.74;31.31;15.68;2.37;4.26;10.05;3.10;1.21;1.84;4.37;5.32
7.75;31.18;16.20;2.41;4.33;10.11;3.10;1.18;1.93;4.49;5.45
7.99;32.45;16.57;2.43;4.32;10.37;3.13;1.19;1.89;4.48;5.56
8.01;32.58;16.35;2.49;4.47;10.49;3.26;1.27;1.93;4.64;5.58
8.38;33.42;17.05;2.61;4.53;10.88;3.29;1.25;2.04;4.76;5.72
8.23;33.72;17.03;2.63;4.63;10.97;3.43;1.31;2.00;4.80;5.77
8.91;37.40;18.82;2.87;4.99;11.90;3.62;1.37;2.18;5.05;6.23
9.35;38.11;19.22;2.90;5.16;12.32;3.80;1.48;2.32;5.35;6.77
9.48;39.18;19.62;2.96;5.27;12.51;3.88;1.45;2.30;5.46;6.78
9.94;40.38;20.02;3.11;5.48;12.85;3.92;1.49;2.44;5.48;6.90
10.65;43.85;21.96;3.42;5.96;14.29;4.39;1.64;2.61;6.10;7.74
11.12;45.16;22.62;3.45;6.21;14.80;4.45;1.69;2.68;6.29;7.82
11.38;47.12;23.48;3.58;6.45;15.20;4.62;1.75;2.79;6.37;8.28
11.72;48.76;23.93;3.69;6.47;15.57;4.84;1.80;2.87;6.72;8.52
12.05;49.19;24.68;3.68;6.78;15.98;4.94;1.84;2.93;6.69;8.70
12.18;49.75;24.96;3.83;6.82;16.44;4.86;1.96;2.98;6.82;8.69
12.08;50.33;25.38;3.82;6.95;16.25;5.04;1.91;3.04;7.13;8.95
12.41;51.14;25.61;3.87;7.04;16.64;5.11;1.94;3.08;7.13;9.07
12.44;51.60;26.02;3.97;7.06;16.67;5.03;1.94;3.09;7.23;9.00
13.04;52.88;26.44;3.98;7.24;17.02;5.25;1.99;3.08;7.33;9.15
13.34;54.01;27.34;4.16;7.57;17.88;5.39;2.08;3.22;7.66;9.74
13.33;56.32;28.01;4.35;7.53;18.16;5.51;2.13;3.28;7.63;9.85
12.83;53.66;26.69;4.12;7.30;17.61;5.34;2.06;3.18;7.30;9.55
12.96;54.24;27.36;4.10;7.44;17.44;5.34;2.00;3.15;7.44;9.63
13.25;55.07;27.87;4.29;7.60;17.74;5.46;2.05;3.31;7.50;9.75
13.62;56.25;27.93;4.12;7.45;17.83;5.39;2.16;3.23;7.64;9.70
13.55;56.18;27.30;4.13;7.46;18.07;5.50;2.06;3.24;7.37;9.72
13.46;56.21;27.81;4.26;7.52;18.21;5.44;2.08;3.27;7.72;9.80
13.32;54.65;27.91;4.11;7.54;17.82;5.39;2.06;3.23;7.44;9.79
13.28;55.69;27.35;4.16;7.43;17.93;5.45;2.08;3.17;7.53;9.71
13.27;56.05;27.63;4.19;7.58;18.15;5.49;2.09;3.19;7.68;9.77
13.56;54.93;27.12;4.19;7.38;17.95;5.38;2.09;3.19;7.48;9.77
13.20;54.69;27.29;4.17;7.64;17.86;5.46;2.08;3.18;7.44;9.83
13.33;55.38;27.25;4.15;7.40;17.87;5.33;1.97;3.16;7.30;9.67
13.08;54.21;26.86;4.06;7.43;17.74;5.35;2.08;3.27;7.53;9.61
13.06;53.74;27.91;4.06;7.32;17.52;5.24;1.98;3.17;7.42;9.60
12.57;53.81;26.22;4.00;7.21;17.45;5.17;1.95;3.02;7.21;9.36
12.75;53.83;26.58;3.99;7.20;17.43;5.06;2.04;3.02;7.11;9.44
12.52;51.62;25.91;4.02;7.17;17.21;5.16;1.91;3.06;6.98;9.18
12.31;52.63;25.84;3.88;7.10;17.04;5.11;1.89;3.03;7.00;9.09
12.78;51.61;26.43;3.94;7.02;17.30;5.00;1.92;2.98;7.21;9.32
12.40;53.16;26.24;4.04;7.02;17.11;5.10;1.92;3.08;7.02;9.32
12.47;52.95;26.77;3.96;7.05;16.91;5.22;1.93;3.09;7.05;9.37
12.38;53.30;26.31;3.87;7.16;17.22;5.22;1.93;3.00;7.16;9.29
12.29;52.41;26.01;3.84;7.10;16.80;5.09;1.92;2.98;7.01;9.31
12.35;52.16;25.17;3.83;6.89;16.65;5.07;1.91;2.97;6.89;9.19
12.14;51.57;25.13;3.86;6.87;16.66;4.99;1.88;2.92;6.87;9.03
12.15;50.87;25.91;3.77;6.88;16.67;4.99;1.88;2.92;6.78;9.04
11.84;50.72;25.08;3.73;6.81;16.59;4.94;1.86;2.98;6.90;9.04
11.58;49.49;24.88;3.74;6.65;16.41;4.83;1.82;2.92;6.65;8.66
11.69;49.19;24.37;3.69;6.47;16.01;4.77;1.89;2.88;6.47;8.63
11.34;48.54;23.74;3.54;6.38;15.94;4.78;1.77;2.83;6.38;8.59
11.24;46.86;23.52;3.57;6.36;15.51;4.62;1.74;2.70;6.53;8.28
11.23;47.43;23.59;3.46;6.31;15.55;4.58;1.81;2.76;6.39;8.29
12.01;49.97;25.03;3.79;6.74;16.44;4.90;1.94;2.96;6.65;9.05
12.07;50.72;25.55;3.84;6.83;17.13;4.96;1.87;2.99;6.93;8.98
11.88;49.82;24.31;3.66;6.67;16.18;4.94;1.83;2.92;6.67;8.77
11.64;48.52;24.44;3.67;6.45;16.29;4.83;1.88;2.78;6.71;8.77
12.08;48.79;24.81;3.75;6.68;16.29;4.85;1.92;2.93;6.87;8.79
11.49;49.52;24.81;3.74;6.75;16.42;4.92;1.92;2.92;6.75;8.85
11.91;50.67;25.10;3.78;6.83;16.89;4.89;1.85;2.95;6.92;8.77
12.08;49.16;25.18;3.75;6.77;16.57;4.94;1.83;2.93;6.87;8.79
11.52;47.30;24.00;3.60;6.51;16.09;4.75;1.85;2.81;6.51;8.44
11.39;48.11;23.92;3.59;6.48;16.21;4.73;1.84;2.89;6.57;8.50
11.18;47.64;23.65;3.61;6.36;15.48;4.64;1.81;2.75;6.45;8.51
11.27;47.35;23.68;3.64;6.50;15.87;4.68;1.82;2.78;6.50;8.50
11.02;46.55;23.32;3.56;6.27;15.60;4.58;1.78;2.80;6.36;8.22
10.99;46.37;23.69;3.58;6.31;15.51;4.69;1.79;2.81;6.39;8.35
11.09;46.22;23.70;3.45;6.22;15.46;4.62;1.76;2.77;6.22;8.07
10.80;45.21;23.27;3.41;6.15;15.29;4.49;1.75;2.74;6.15;8.06
10.61;44.55;22.28;3.48;5.91;15.31;4.46;1.70;2.59;5.99;7.94
10.33;43.47;22.09;3.34;5.96;14.70;4.29;1.67;2.62;5.80;7.71
9.90;40.52;21.01;3.10;5.59;14.06;4.01;1.59;2.42;5.67;7.33
9.66;40.95;20.44;3.12;5.57;14.05;4.16;1.56;2.45;5.43;7.28
8.96;37.71;19.45;2.92;5.21;12.78;3.82;1.46;2.22;5.07;6.74
8.92;36.67;18.57;2.82;5.03;12.67;3.62;1.41;2.14;4.89;6.64
8.28;35.10;18.09;2.74;4.78;11.98;3.44;1.34;2.04;4.65;6.31
8.07;33.59;17.44;2.59;4.62;11.65;3.33;1.29;2.03;4.50;5.85
7.70;32.80;16.75;2.49;4.50;11.07;3.26;1.24;1.89;4.38;5.86
7.69;31.55;16.12;2.47;4.25;10.73;3.10;1.20;1.89;4.25;5.68
7.53;31.55;16.26;2.44;4.25;10.37;3.17;1.19;1.87;4.19;5.66
7.56;30.84;16.12;2.41;4.14;10.30;3.08;1.18;1.85;4.20;5.43
7.39;30.62;15.78;2.37;4.14;10.21;2.98;1.16;1.82;4.19;5.57
7.49;31.19;15.76;2.40;4.14;10.34;3.07;1.17;1.84;4.19;5.48
7.32;31.04;15.85;2.38;4.10;10.37;2.99;1.16;1.77;4.10;5.60
7.39;30.29;15.66;2.30;4.11;10.13;3.07;1.20;1.81;4.22;5.53
6.93;29.36;15.29;2.31;3.89;9.98;2.89;1.10;1.73;3.99;5.20
7.15;29.45;14.99;2.25;3.92;9.92;2.87;1.10;1.78;3.97;5.17
7.01;29.44;14.54;2.23;3.89;9.87;2.86;1.14;1.77;4.05;5.24
7.11;29.53;15.00;2.25;3.92;9.82;2.93;1.15;1.78;4.08;5.23
7.21;30.18;15.44;2.31;4.03;10.27;2.96;1.18;1.83;4.14;5.33
7.55;30.81;15.70;2.39;4.08;10.32;3.04;1.20;1.85;4.24;5.43
7.29;30.40;15.33;2.31;4.13;10.08;3.00;1.18;1.82;4.13;5.36
7.23;29.72;15.26;2.32;4.06;10.24;2.96;1.16;1.85;4.12;5.28
7.46;31.27;15.69;2.41;4.28;10.53;3.13;1.21;1.92;4.28;5.49
7.65;31.73;15.92;2.39;4.33;10.65;3.22;1.22;1.94;4.44;5.60
7.54;31.22;16.35;2.37;4.24;10.57;3.14;1.21;1.93;4.41;5.56
7.62;31.41;16.18;2.48;4.20;10.71;3.20;1.27;1.93;4.53;5.52
7.79;31.95;16.76;2.47;4.32;10.88;3.20;1.29;1.96;4.48;5.72
7.74;32.08;16.43;2.45;4.34;10.75;3.23;1.28;2.00;4.51;5.62
7.70;31.98;16.29;2.49;4.21;10.70;3.16;1.27;1.99;4.49;5.60
7.71;31.44;16.46;2.48;4.35;10.68;3.14;1.27;1.93;4.46;5.62
8.07;32.97;17.06;2.56;4.49;11.03;3.30;1.31;1.99;4.66;5.86
8.21;33.51;17.10;2.64;4.42;11.36;3.33;1.32;2.07;4.65;5.91
7.97;33.49;17.26;2.64;4.53;11.30;3.27;1.32;2.06;4.65;5.85
8.14;33.38;17.73;2.60;4.56;11.20;3.41;1.33;2.08;4.85;5.89
8.39;34.79;17.95;2.72;4.67;11.69;3.43;1.36;2.13;4.78;6.02
8.64;35.33;17.75;2.76;4.74;11.88;3.48;1.44;2.16;4.92;6.18
8.84;35.96;18.53;2.80;4.94;12.19;3.60;1.40;2.19;5.06;6.34
8.90;37.22;18.98;2.93;4.92;11.89;3.67;1.49;2.30;5.17;6.47
9.64;37.52;19.80;3.00;5.15;12.77;3.78;1.56;2.41;5.34;6.71
9.18;38.60;19.92;3.06;5.21;12.56;3.84;1.56;2.41;5.27;6.77
9.50;38.32;19.45;3.02;5.07;12.45;3.79;1.54;2.37;5.26;6.68
9.37;38.01;19.46;3.01;5.31;12.78;3.87;1.57;2.42;5.37;6.82
9.92;40.24;20.53;3.26;5.37;13.32;3.94;1.63;2.58;5.64;7.00
10.24;41.31;21.45;3.27;5.71;13.30;4.04;1.67;2.58;5.85;7.10
10.38;42.58;21.75;3.39;5.65;13.77;4.17;1.69;2.61;5.93;7.13
10.53;43.14;22.30;3.56;5.81;14.02;4.36;1.74;2.69;6.03;7.34
10.69;43.99;22.33;3.51;5.71;14.20;4.17;1.76;2.78;6.15;7.47
10.65;44.65;22.84;3.53;6.02;14.25;4.33;1.76;2.72;6.10;7.56
11.16;46.03;23.86;3.59;6.12;14.68;4.51;1.84;2.91;6.50;7.80
11.17;46.99;23.65;3.70;6.16;15.02;4.47;1.93;2.85;6.47;7.93
10.95;44.11;22.35;3.53;5.88;13.90;4.26;1.76;2.79;6.10;7.57
10.85;44.30;22.82;3.54;5.98;14.18;4.28;1.77;2.73;6.20;7.53
10.75;44.12;22.39;3.54;5.89;14.07;4.35;1.77;2.80;6.11;7.59
10.79;44.27;22.39;3.52;5.87;14.24;4.26;1.84;2.79;6.17;7.63
10.44;43.03;22.01;3.43;5.79;13.79;4.22;1.79;2.72;6.00;7.29
10.33;41.76;21.93;3.44;5.62;13.43;4.08;1.69;2.60;6.05;7.24
10.34;41.93;21.38;3.40;5.55;13.12;4.10;1.67;2.64;5.90;7.08
10.29;41.49;21.68;3.41;5.63;13.41;4.10;1.74;2.57;5.91;7.09
10.21;41.93;21.10;3.40;5.51;12.87;3.95;1.63;2.59;5.85;7.01
9.79;40.02;20.71;3.35;5.43;12.60;3.96;1.61;2.55;5.83;6.90
10.21;41.17;20.76;3.31;5.41;12.98;3.99;1.69;2.57;5.75;6.83
9.82;39.95;20.91;3.36;5.31;12.98;4.03;1.68;2.56;5.72;6.86
9.83;39.77;20.71;3.25;5.31;12.61;3.92;1.66;2.52;5.58;6.90
9.91;41.73;21.17;3.33;5.43;13.03;3.94;1.70;2.58;5.84;6.92
10.21;41.17;21.65;3.36;5.62;13.02;3.97;1.71;2.60;5.82;6.92
9.91;40.72;21.10;3.35;5.42;12.93;3.95;1.67;2.61;5.76;6.76
10.19;40.75;21.26;3.33;5.50;12.77;4.01;1.70;2.58;5.84;7.00
10.07;41.29;21.36;3.33;5.58;12.92;4.01;1.70;2.65;5.99;6.94
9.95;40.07;20.97;3.38;5.37;12.80;3.91;1.66;2.52;5.64;6.77
9.84;40.30;20.55;3.37;5.29;12.55;3.96;1.65;2.58;5.81;6.67
9.63;39.43;20.30;3.23;5.17;12.22;3.88;1.62;2.46;5.56;6.53
9.52;39.49;20.01;3.24;5.11;12.24;3.75;1.62;2.52;5.63;6.54
9.73;39.44;19.53;3.22;5.16;12.12;3.80;1.61;2.51;5.61;6.44
9.56;38.57;19.76;3.12;5.04;12.05;3.70;1.59;2.42;5.42;6.38
9.94;40.21;20.41;3.29;5.37;12.69;3.89;1.61;2.55;5.64;6.71
9.93;38.99;20.26;3.27;5.27;12.26;3.87;1.60;2.53;5.60;6.60
9.53;39.42;20.04;3.22;5.12;12.09;3.68;1.58;2.43;5.39;6.37
9.64;38.95;19.80;3.23;5.15;12.01;3.76;1.58;2.44;5.48;6.40
9.70;39.00;20.07;3.23;5.19;12.26;3.77;1.62;2.42;5.66;6.60
9.69;38.91;20.20;3.23;4.98;12.12;3.77;1.62;2.49;5.45;6.53
10.01;39.43;20.16;3.22;5.28;12.20;3.77;1.65;2.47;5.49;6.58
9.93;39.88;20.64;3.29;5.32;12.59;3.78;1.68;2.52;5.60;6.58
9.66;38.16;19.86;3.26;5.03;11.83;3.67;1.63;2.38;5.44;6.39
9.64;39.74;19.91;3.24;5.17;12.26;3.72;1.58;2.48;5.44;6.47
9.95;39.88;20.68;3.29;5.26;12.34;3.79;1.61;2.52;5.54;6.52
9.96;40.76;20.84;3.25;5.30;12.22;3.81;1.62;2.47;5.65;6.64
10.04;41.22;21.01;3.32;5.41;12.35;3.90;1.66;2.53;5.70;6.71
10.29;41.88;20.94;3.38;5.44;12.71;3.97;1.69;2.57;5.80;6.76
10.19;41.19;20.74;3.42;5.39;12.44;3.86;1.67;2.55;5.60;6.77
10.33;41.25;21.17;3.30;5.42;12.24;3.88;1.69;2.56;5.86;6.89
10.31;41.24;21.21;3.49;5.34;12.46;4.01;1.71;2.60;5.71;6.82
10.26;40.82;20.74;3.35;5.24;12.30;3.78;1.67;2.47;5.60;6.69
9.77;40.03;20.62;3.31;5.17;11.93;3.74;1.65;2.44;5.46;6.61
9.61;39.10;19.73;3.23;5.09;12.12;3.73;1.65;2.44;5.38;6.46
9.36;38.84;19.21;3.14;4.89;11.53;3.70;1.54;2.31;5.24;6.22
9.37;38.32;18.88;3.19;4.93;11.38;3.61;1.53;2.36;5.21;6.25
9.34;37.77;19.02;3.09;4.81;11.19;3.50;1.51;2.34;5.15;6.11
9.31;37.77;19.09;3.03;4.96;11.30;3.45;1.52;2.34;5.17;6.07
8.45;34.51;17.54;2.82;4.55;10.44;3.27;1.41;2.18;4.67;5.70
8.21;34.02;17.23;2.80;4.42;10.26;3.17;1.31;2.11;4.66;5.41
8.04;32.76;16.38;2.66;4.17;9.85;3.02;1.33;1.99;4.47;5.38
7.78;31.83;15.74;2.57;4.10;9.36;2.98;1.29;1.93;4.39;5.21
6.75;27.77;13.71;2.25;3.53;8.44;2.61;1.13;1.69;3.73;4.60
6.08;25.35;12.53;2.06;3.27;7.58;2.34;1.03;1.54;3.41;4.12
6.04;24.24;11.99;1.92;3.18;7.11;2.28;0.94;1.48;3.18;3.89
5.59;23.19;11.21;1.86;2.92;6.81;2.16;0.93;1.40;3.05;3.72
4.98;20.36;10.10;1.66;2.56;5.96;1.88;0.79;1.21;2.75;3.32
4.97;20.13;9.97;1.64;2.58;5.98;1.87;0.78;1.23;2.69;3.25
5.03;20.28;10.10;1.63;2.57;6.09;1.89;0.79;1.25;2.72;3.29
4.98;20.47;10.16;1.69;2.61;6.10;1.92;0.81;1.27;2.76;3.34
4.61;19.47;9.54;1.53;2.41;5.71;1.77;0.78;1.17;2.55;3.09
4.69;19.29;9.56;1.56;2.42;5.61;1.78;0.75;1.17;2.56;3.09
4.59;19.00;9.36;1.55;2.44;5.61;1.77;0.74;1.17;2.51;3.04
4.54;18.85;9.53;1.51;2.36;5.52;1.72;0.74;1.16;2.53;3.06
4.57;18.86;9.07;1.52;2.32;5.43;1.66;0.73;1.14;2.46;2.98
4.46;18.52;8.99;1.49;2.33;5.34;1.66;0.71;1.08;2.40;2.94
4.54;18.94;9.38;1.45;2.32;5.47;1.70;0.73;1.11;2.42;3.01
4.46;18.32;9.23;1.49;2.35;5.43;1.69;0.73;1.14;2.45;3.01
4.51;19.12;9.40;1.55;2.36;5.49;1.72;0.74;1.16;2.46;3.03
4.46;19.03;9.41;1.50;2.34;5.47;1.71;0.77;1.15;2.44;3.07
4.56;19.20;9.41;1.53;2.44;5.47;1.74;0.73;1.15;2.47;3.03
